CaseID,ActivityString,Duration,TimeSinceLastEvent,Timestamp,PlannedDuration,PlannedTimestamp,InstanceID,StartTime,FinishedActivity
43,O,1157,1157,28638,1430,31708,43,27481,O
43,P,159,159,28797,3780,35488,43,28638,P
44,A,1181,1181,1181,1863,1863,44,0,A
44,B,712,712,1893,90,1953,44,1181,B
44,C,946,946,2839,1255,3208,44,1893,C
44,D,797,797,3636,3780,6988,44,2839,D
44,M,1525,1525,5161,1540,8528,44,3636,M
44,N,116,116,5277,150,8678,44,5161,N
44,O,155,155,5432,90,8768,44,5277,O
44,N,856,856,6288,915,9683,44,5432,N
44,O,127,127,6415,282,9965,44,6288,O
44,P,1055,1055,7470,1178,11143,44,6415,P
45,A,248,248,248,990,990,45,0,A
45,B,925,925,1173,240,1230,45,248,B
45,C,204,204,1377,415,1645,45,1173,C
45,D,14,14,1391,5280,6925,45,1377,D
45,M,111,111,1502,180,7105,45,1391,M
45,N,260,260,1762,240,7345,45,1502,N
45,O,527,527,2289,500,7845,45,1762,O
45,P,7497,7497,9786,6000,13845,45,2289,P
46,A,3,3,3,315,315,46,0,A
46,B,432,432,435,165,480,46,3,B
46,C,1031,1031,1466,1275,1755,46,435,C
46,D,985,985,2451,3960,5715,46,1466,D
46,M,685,685,3136,1374,7089,46,2451,M
46,N,728,728,3864,90,7179,46,3136,N
46,O,458,458,4322,855,8034,46,3864,O
46,P,1475,1475,5797,3780,11814,46,4322,P
47,AE,32,32,32,7,7,47,0,E
47,AF,90,58,90,180,180,47,0,A
47,BF,95,37,127,180,187,47,32,F
47,BG,146,146,273,220,407,47,127,G
47,BH,194,11,284,150,330,47,90,B
47,CH,105,105,389,140,470,47,284,C
47,DH,588,588,977,4200,4670,47,389,D
47,H,3803,3099,4076,4140,4547,47,273,H
47,M,175,175,4251,364,5034,47,4076,M
47,N,300,300,4551,150,5184,47,4251,N
47,O,612,612,5163,635,5819,47,4551,O
47,P,297,297,5460,4230,10049,47,5163,P
48,AE,2238,2238,2238,2388,2388,48,0,E
48,AF,193,193,2431,90,2478,48,2238,F
48,AG,498,498,2929,815,3293,48,2431,G
48,AF,3296,367,3296,3637,3637,48,0,A
48,BF,370,370,3666,90,3727,48,3296,B
48,CF,654,654,4320,795,4522,48,3666,C
48,BF,1418,27,4347,1105,4398,48,2929,F
48,BG,649,622,4969,460,4982,48,4320,B
48,CG,1312,690,5659,1850,6248,48,4347,G
48,CH,1625,935,6594,1885,6867,48,4969,C
48,DH,1220,285,6879,3780,10028,48,5659,H
48,D,904,619,7498,3780,10647,48,6594,D
48,M,11,11,7509,670,11317,48,7498,M
48,N,911,911,8420,300,11617,48,7509,N
48,O,951,951,9371,930,12547,48,8420,O
48,P,3792,3792,13163,2760,15307,48,9371,P
49,AEI,80,80,80,1064,1064,49,0,E
49,AFI,95,15,95,986,986,49,0,I
49,AFJ,1073,1073,1168,240,1226,49,95,J
49,AFK,1164,76,1244,240,1304,49,80,F
49,AGK,202,126,1370,265,1491,49,1168,K
49,AGL,244,118,1488,265,1569,49,1244,G
49,AHL,1202,1084,2572,5460,6951,49,1370,L
49,AH,2849,277,2849,3325,3325,49,0,A
49,BH,716,716,3565,300,3625,49,2849,B
49,CH,827,827,4392,1100,4725,49,3565,C
49,BH,4262,1358,5750,5460,7029,49,1488,H
49,B,2014,656,6406,1785,6510,49,4392,B
49,C,2927,2927,9333,2826,9336,49,6406,C
49,D,2,2,9335,384,9720,49,9333,D
49,M,21,21,9356,43,9763,49,9335,M
49,N,157,157,9513,150,9913,49,9356,N
49,O,143,143,9656,455,10368,49,9513,O
49,P,3720,3720,13376,3565,13933,49,9656,P
50,AEI,280,280,280,555,555,50,0,A
50,BEI,302,302,582,90,645,50,280,B
50,CEI,785,203,785,1371,1371,50,0,E
50,CFI,810,25,810,2558,2558,50,0,I
50,CFJ,621,596,1406,90,1461,50,785,F
50,CGJ,1482,658,2064,1780,2425,50,582,C
50,DGJ,71,71,2135,3780,6205,50,2064,D
50,GJ,1006,277,2412,1225,2686,50,1406,G
50,HJ,55,55,2467,3780,6466,50,2412,H
50,J,1777,120,2587,90,2648,50,810,J
50,K,1016,1016,3603,1240,3888,50,2587,K
50,L,38,38,3641,3780,7668,50,3603,L
50,M,459,459,4100,1156,8824,50,3641,M
50,N,727,727,4827,90,8914,50,4100,N
50,O,514,514,5341,905,9819,50,4827,O
50,P,2293,2293,7634,3780,13599,50,5341,P
51,A,2917,2917,2917,3144,3144,51,0,A
51,B,567,567,3484,300,3444,51,2917,B
51,C,528,528,4012,811,4255,51,3484,C
51,D,1369,1369,5381,3885,8140,51,4012,D
51,M,13324,13324,18705,14221,22361,51,5381,M
51,N,927,927,19632,90,22451,51,18705,N
51,O,960,960,20592,1240,23691,51,19632,O
51,N,829,829,21421,550,24241,51,20592,N
51,O,607,607,22028,890,25131,51,21421,O
51,P,179,179,22207,3780,28911,51,22028,P
52,A,537,537,537,1281,1281,52,0,A
52,B,927,927,1464,240,1521,52,537,B
52,C,971,971,2435,1015,2536,52,1464,C
52,B,534,534,2969,485,3021,52,2435,B
52,C,401,401,3370,510,3531,52,2969,C
52,D,111,111,3481,3960,7491,52,3370,D
52,M,62,62,3543,379,7870,52,3481,M
52,N,497,497,4040,240,8110,52,3543,N
52,O,147,147,4187,385,8495,52,4040,O
52,P,5098,5098,9285,9700,18195,52,4187,P
53,A,267,267,267,1085,1085,53,0,A
53,B,938,938,1205,180,1265,53,267,B
53,C,1009,1009,2214,1050,2315,53,1205,C
53,D,2203,2203,4417,5040,7355,53,2214,D
53,M,65,65,4482,146,7501,53,4417,M
53,N,165,165,4647,135,7636,53,4482,N
53,O,151,151,4798,215,7851,53,4647,O
53,P,20,20,4818,4890,12741,53,4798,P
54,AEI,89,89,89,1045,1045,54,0,E
54,AFI,99,10,99,1162,1162,54,0,A
54,BFI,1168,1158,1257,240,1285,54,89,F
54,BGI,1213,55,1312,210,1372,54,99,B
54,CGI,157,157,1469,265,1637,54,1312,C
54,BGI,780,568,2037,940,2225,54,1257,G
54,BHI,2148,111,2148,2291,2291,54,0,I
54,BHJ,161,161,2309,90,2381,54,2148,J
54,BHK,436,436,2745,820,3201,54,2309,K
54,BHJ,1485,209,2954,1355,2992,54,1469,B
54,CHJ,585,376,3330,160,3361,54,2745,J
54,CHK,1329,36,3366,6990,9215,54,2037,H
54,CK,778,366,3732,930,3922,54,2954,C
54,DK,952,550,4282,1425,4786,54,3330,K
54,DL,1014,1014,5296,3780,8566,54,4282,L
54,D,3164,1600,6896,6990,10912,54,3732,D
54,M,663,663,7559,1548,12460,54,6896,M
54,N,986,986,8545,150,12610,54,7559,N
54,O,625,625,9170,645,13255,54,8545,O
54,N,326,326,9496,310,13565,54,9170,N
54,O,115,115,9611,125,13690,54,9496,O
54,P,3885,3885,13496,4230,17920,54,9611,P
55,AEI,65,65,65,140,140,55,0,I
55,AEJ,74,9,74,987,987,55,0,E
55,AFJ,126,52,126,264,264,55,0,A
55,BFJ,180,119,245,150,290,55,65,J
55,BFK,291,172,417,155,419,55,126,B
55,CFK,229,57,474,185,475,55,245,K
55,CFL,263,206,680,100,519,55,417,C
55,BFL,461,461,1141,680,1199,55,680,B
55,CFL,1106,39,1180,240,1227,55,74,F
55,CGL,229,229,1409,380,1607,55,1180,G
55,CHL,53,53,1462,5460,7067,55,1409,H
55,CL,1000,12,1474,4230,4705,55,474,L
55,C,459,126,1600,255,1454,55,1141,C
55,D,1000,1000,2600,2880,4334,55,1600,D
55,M,870,870,3470,930,7997,55,2600,M
55,N,318,318,3788,300,8297,55,3470,N
55,O,695,695,4483,805,9102,55,3788,O
55,N,989,989,5472,845,9947,55,4483,N
55,O,409,409,5881,590,10537,55,5472,O
55,P,1598,1598,7479,1140,11677,55,5881,P
56,AEI,54,54,54,1688,1688,56,0,I
56,AEJ,170,116,170,845,845,56,0,A
56,BEJ,203,33,203,202,202,56,0,E
56,BFJ,179,179,382,240,442,56,203,F
56,BGJ,136,136,518,295,737,56,382,G
56,BHJ,102,102,620,5100,5837,56,518,H
56,BJ,801,351,971,180,1025,56,170,B
56,CJ,217,217,1188,345,1370,56,971,C
56,BJ,429,429,1617,290,1660,56,1188,B
56,CJ,1833,270,1887,240,1928,56,54,J
56,CK,229,229,2116,295,2223,56,1887,K
56,CL,85,85,2201,5100,7323,56,2116,L
56,C,767,183,2384,695,2355,56,1617,C
56,D,363,363,2747,1440,3795,56,2384,D
56,M,113,113,2860,185,7508,56,2747,M
56,N,174,174,3034,150,7658,56,2860,N
56,O,145,145,3179,220,7878,56,3034,O
56,P,763,763,3942,375,8253,56,3179,P
57,AEI,2,2,2,291,291,57,0,A
57,BEI,27,25,27,161,161,57,0,E
57,BFI,115,88,115,212,212,57,0,I
57,BFJ,318,230,345,240,401,57,27,F
57,BGJ,323,93,438,240,452,57,115,J
57,BGK,486,50,488,240,531,57,2,B
57,CGK,507,507,995,725,1256,57,488,C
57,BGK,569,12,1007,695,1147,57,438,K
57,BGJ,745,83,1090,695,1096,57,345,G
57,BFJ,211,211,1301,370,1466,57,1090,F
57,BGJ,360,66,1367,370,1517,57,1007,J
57,BGK,1392,1326,2693,1620,3086,57,1301,G
57,BHK,226,226,2919,3960,7046,57,2693,H
57,BK,1672,120,3039,1620,3137,57,1367,K
57,BL,908,908,3947,3960,7097,57,3039,L
57,B,3143,191,4138,2990,4246,57,995,B
57,C,1016,1016,5154,1620,5866,57,4138,C
57,D,212,212,5366,3960,9826,57,5154,D
57,M,451,451,5817,1028,10854,57,5366,M
57,N,672,672,6489,150,11004,57,5817,N
57,O,160,160,6649,385,11389,57,6489,O
57,N,386,386,7035,145,11534,57,6649,N
57,O,108,108,7143,125,11659,57,7035,O
57,P,28,28,7171,4230,15889,57,7143,P
58,AE,58,58,58,135,135,58,0,A
58,BE,168,168,226,135,270,58,58,B
58,CE,374,148,374,1367,1367,58,0,E
58,CF,204,56,430,285,555,58,226,C
58,DF,709,709,1139,5160,5715,58,430,D
58,F,1024,259,1398,90,1457,58,374,F
58,G,943,943,2341,1285,2742,58,1398,G
58,H,1242,1242,3583,3780,6522,58,2341,H
58,M,854,854,4437,1190,7712,58,3583,M
58,N,519,519,4956,90,7802,58,4437,N
58,O,897,897,5853,1240,9042,58,4956,O
58,P,93,93,5946,3780,12822,58,5853,P
59,AEI,95,95,95,682,682,59,0,A
59,BEI,284,189,284,508,508,59,0,E
59,BFI,416,416,700,240,748,59,284,F
59,BGI,776,171,871,240,922,59,95,B
59,CGI,168,168,1039,200,1122,59,871,C
59,DGI,407,407,1446,5220,6342,59,1039,D
59,GI,824,78,1524,985,1733,59,700,G
59,FI,1659,135,1659,5234,5234,59,0,I
59,FJ,714,579,2238,750,2483,59,1524,F
59,GJ,484,484,2722,510,2993,59,2238,G
59,HJ,126,126,2848,3960,6953,59,2722,H
59,J,3593,2404,5252,90,5324,59,1659,J
59,K,686,686,5938,1040,6364,59,5252,K
59,L,791,791,6729,3780,10144,59,5938,L
59,M,1096,1096,7825,2863,13007,59,6729,M
59,N,1793,1793,9618,90,13097,59,7825,N
59,O,547,547,10165,1035,14132,59,9618,O
59,P,6564,6564,16729,3780,17912,59,10165,P
60,AEI,83,83,83,122,122,60,0,A
60,BEI,184,101,184,362,362,60,0,I
60,BEJ,275,174,358,300,422,60,83,B
60,CEJ,268,94,452,150,512,60,184,J
60,CEK,560,108,560,3690,3690,60,0,E
60,CFK,117,9,569,385,897,60,452,K
60,CFL,631,420,989,820,1242,60,358,C
60,DFL,15,15,1004,5315,6557,60,989,D
60,FL,566,131,1135,3190,4087,60,569,L
60,F,3370,2795,3930,300,3990,60,560,F
60,G,811,811,4741,1100,5090,60,3930,G
60,F,1443,1443,6184,1155,6245,60,4741,F
60,G,525,525,6709,770,7015,60,6184,G
60,H,148,148,6857,340,7355,60,6709,H
60,M,84,84,6941,1145,8500,60,6857,M
60,N,1241,1241,8182,240,8740,60,6941,N
60,O,680,680,8862,760,9500,60,8182,O
60,P,828,828,9690,7680,17180,60,8862,P
61,AEI,23,23,23,239,239,61,0,E
61,AFI,315,315,338,150,389,61,23,F
61,AGI,667,667,1005,915,1304,61,338,G
61,AFI,1263,258,1263,1378,1378,61,0,I
61,AFJ,284,284,1547,240,1618,61,1263,J
61,AFK,642,100,1647,400,1704,61,1005,F
61,AGK,574,574,2221,1050,2754,61,1647,G
61,AHK,717,43,2264,855,2473,61,1547,K
61,AHJ,95,52,2316,3300,6054,61,2221,H
61,AJ,436,384,2700,340,2813,61,2264,J
61,AK,2737,37,2737,2984,2984,61,0,A
61,BK,346,346,3083,150,3134,61,2737,B
61,CK,559,559,3642,585,3719,61,3083,C
61,BK,451,451,4093,400,4119,61,3642,B
61,CK,127,127,4220,1050,5169,61,4093,C
61,DK,2434,914,5134,2820,5633,61,2700,K
61,DL,34,34,5168,3960,9593,61,5134,L
61,D,1433,485,5653,3300,8469,61,4220,D
61,M,86,86,5739,94,9687,61,5653,M
61,N,57,57,5796,120,9807,61,5739,N
61,O,224,224,6020,125,9932,61,5796,O
61,P,2371,2371,8391,2880,12812,61,6020,P
62,AE,154,154,154,495,495,62,0,E
62,AF,372,218,372,1439,1439,62,0,A
62,BF,361,143,515,90,585,62,154,F
62,BG,576,576,1091,935,1520,62,515,G
62,BH,135,135,1226,3780,5300,62,1091,H
62,B,1167,313,1539,150,1589,62,372,B
62,C,136,136,1675,115,1704,62,1539,C
62,B,266,266,1941,280,1984,62,1675,B
62,C,791,791,2732,775,2759,62,1941,C
62,D,1572,1572,4304,4230,6989,62,2732,D
62,M,1567,1567,5871,2444,9433,62,4304,M
62,N,907,907,6778,90,9523,62,5871,N
62,O,483,483,7261,845,10368,62,6778,O
62,P,1361,1361,8622,3780,14148,62,7261,P
63,AE,713,713,713,1087,1087,63,0,E
63,AF,494,494,1207,180,1267,63,713,F
63,AG,2047,840,2047,2183,2183,63,0,A
63,BG,304,304,2351,180,2363,63,2047,B
63,CG,1735,591,2942,1170,2437,63,1207,G
63,CF,897,306,3248,1200,3563,63,2351,C
63,BF,1285,1285,4533,1030,4593,63,3248,B
63,CF,256,256,4789,340,4933,63,4533,C
63,DF,2406,559,5348,3000,5437,63,2942,F
63,DG,995,436,5784,920,5853,63,4789,D
63,G,501,65,5849,570,6007,63,5348,G
63,H,120,120,5969,350,6357,63,5849,H
63,M,1639,1639,7608,1539,7896,63,5969,M
63,N,426,426,8034,600,8496,63,7608,N
63,O,1690,1690,9724,1740,10236,63,8034,O
63,P,1703,1703,11427,420,10656,63,9724,P
64,AEI,71,71,71,171,171,64,0,A
64,BEI,144,73,144,152,152,64,0,E
64,BFI,88,88,232,150,302,64,144,F
64,BGI,245,13,245,661,661,64,0,I
64,BGJ,202,28,273,150,321,64,71,B
64,CGJ,191,191,464,455,776,64,273,C
64,DGJ,501,269,733,795,1097,64,232,G
64,DHJ,571,83,816,210,871,64,245,J
64,DHK,162,79,895,2880,3977,64,733,H
64,DK,174,95,990,375,1246,64,816,K
64,DL,56,56,1046,5475,6721,64,990,L
64,D,3724,3142,4188,3565,4341,64,464,D
64,M,304,304,4492,1344,8065,64,4188,M
64,N,1225,1225,5717,240,8305,64,4492,N
64,O,762,762,6479,780,9085,64,5717,O
64,P,2775,2775,9254,7680,16765,64,6479,P
65,A,136,136,136,151,151,65,0,A
65,B,107,107,243,150,301,65,136,B
65,C,182,182,425,455,756,65,243,C
65,D,855,855,1280,3565,4321,65,425,D
65,M,148,148,1428,1064,5385,65,1280,M
65,N,1039,1039,2467,180,5565,65,1428,N
65,O,163,163,2630,225,5790,65,2467,O
65,N,859,859,3489,835,6625,65,2630,N
65,O,238,238,3727,390,7015,65,3489,O
65,P,1759,1759,5486,3960,10975,65,3727,P
66,A,4404,4404,4404,4845,4845,66,0,A
66,B,678,678,5082,270,5115,66,4404,B
66,C,816,816,5898,810,5925,66,5082,C
66,D,5758,5758,11656,550,6475,66,5898,D
66,M,338,338,11994,950,7425,66,11656,M
66,N,702,702,12696,150,7575,66,11994,N
66,O,80,80,12776,50,7625,66,12696,O
66,N,2295,2295,15071,2330,9955,66,12776,N
66,O,774,774,15845,945,10900,66,15071,O
66,P,1116,1116,16961,5160,16060,66,15845,P
67,AEI,19,19,19,131,131,67,0,A
67,BEI,63,44,63,273,273,67,0,I
67,BEJ,204,160,223,150,281,67,19,B
67,CEJ,336,113,336,496,496,67,0,E
67,CFJ,127,14,350,155,436,67,223,C
67,DFJ,104,104,454,4200,4636,67,350,D
67,FJ,404,13,467,240,513,67,63,J
67,FK,278,147,614,90,586,67,336,F
67,GK,161,14,628,215,728,67,467,K
67,GL,612,598,1226,1010,1596,67,614,G
67,HL,2889,2889,4115,3780,5376,67,1226,H
67,L,9767,6280,10395,4890,5618,67,628,L
67,M,10,10,10405,817,6435,67,10395,M
67,N,1046,1046,11451,240,6675,67,10405,N
67,O,468,468,11919,785,7460,67,11451,O
67,P,220,220,12139,3960,11420,67,11919,P
68,A,36,36,36,2292,2292,68,0,A
68,B,2452,2452,2488,240,2532,68,36,B
68,C,723,723,3211,970,3502,68,2488,C
68,D,306,306,3517,3960,7462,68,3211,D
68,M,600,600,4117,1481,8943,68,3517,M
68,N,905,905,5022,90,9033,68,4117,N
68,O,561,561,5583,880,9913,68,5022,O
68,N,440,440,6023,110,10023,68,5583,N
68,O,1514,1514,7537,2315,12338,68,6023,O
68,P,4422,4422,11959,3420,15758,68,7537,P
69,A,635,635,635,1095,1095,69,0,A
69,B,511,511,1146,90,1185,69,635,B
69,C,995,995,2141,1240,2425,69,1146,C
69,D,166,166,2307,3780,6205,69,2141,D
69,M,476,476,2783,700,6905,69,2307,M
69,N,297,297,3080,90,6995,69,2783,N
69,O,1388,1388,4468,1935,8930,69,3080,O
69,P,1976,1976,6444,3780,12710,69,4468,P
70,AE,296,296,296,379,379,70,0,E
70,AF,327,31,327,982,982,70,0,A
70,BF,189,158,485,150,529,70,296,F
70,BG,179,179,664,385,914,70,485,G
70,BH,3,3,667,3960,4874,70,664,H
70,B,758,418,1085,150,1132,70,327,B
70,C,168,168,1253,155,1287,70,1085,C
70,D,218,218,1471,4200,5487,70,1253,D
70,M,25,25,1496,93,5580,70,1471,M
70,N,184,184,1680,150,5730,70,1496,N
70,O,157,157,1837,840,6570,70,1680,O
70,P,591,591,2428,3540,10110,70,1837,P
71,AE,52,52,52,1927,1927,71,0,E
71,AF,434,382,434,1076,1076,71,0,A
71,BF,694,694,1128,90,1166,71,434,B
71,CF,547,547,1675,850,2016,71,1128,C
71,DF,1995,372,2047,165,2092,71,52,F
71,DG,900,900,2947,1075,3167,71,2047,G
71,DH,1109,1109,4056,3960,7127,71,2947,H
71,D,4051,1670,5726,3780,5796,71,1675,D
71,M,1279,1279,7005,1592,8719,71,5726,M
71,N,362,362,7367,90,8809,71,7005,N
71,O,586,586,7953,860,9669,71,7367,O
71,N,294,294,8247,35,9704,71,7953,N
71,O,515,515,8762,790,10494,71,8247,O
71,P,793,793,9555,3780,14274,71,8762,P
72,AE,45,45,45,32,32,72,0,A
72,BE,195,195,240,240,272,72,45,B
72,CE,517,517,757,785,1057,72,240,C
72,DE,232,232,989,3960,5017,72,757,D
72,E,1217,228,1217,1210,1210,72,0,E
72,F,257,257,1474,300,1510,72,1217,F
72,G,800,800,2274,815,2325,72,1474,G
72,H,1965,1965,4239,3960,6285,72,2274,H
72,M,445,445,4684,515,6800,72,4239,M
72,N,481,481,5165,420,7220,72,4684,N
72,O,704,704,5869,910,8130,72,5165,O
72,P,185,185,6054,3960,12090,72,5869,P
73,AE,187,187,187,2435,2435,73,0,E
73,AF,362,175,362,1820,1820,73,0,A
73,BF,1866,1866,2228,300,2120,73,362,B
73,CF,2531,490,2718,300,2735,73,187,F
73,CG,542,52,2770,735,2855,73,2228,C
73,BG,335,335,3105,385,3240,73,2770,B
73,CG,713,326,3431,920,3655,73,2718,G
73,CF,453,127,3558,435,3675,73,3105,C
73,DF,331,331,3889,4050,7725,73,3558,D
73,F,1507,1049,4938,1405,5060,73,3431,F
73,G,775,775,5713,1220,6280,73,4938,G
73,H,372,372,6085,3960,10240,73,5713,H
73,M,105,105,6190,295,10535,73,6085,M
73,N,340,340,6530,180,10715,73,6190,N
73,O,238,238,6768,540,11255,73,6530,O
73,N,611,611,7379,340,11595,73,6768,N
73,O,738,738,8117,810,12405,73,7379,O
73,P,135,135,8252,4110,16515,73,8117,P
74,A,76,76,76,92,92,74,0,A
74,B,211,211,287,240,332,74,76,B
74,C,790,790,1077,970,1302,74,287,C
74,D,180,180,1257,3960,5262,74,1077,D
74,M,311,311,1568,1176,6438,74,1257,M
74,N,1043,1043,2611,150,6588,74,1568,N
74,O,794,794,3405,790,7378,74,2611,O
74,P,965,965,4370,4200,11578,74,3405,P
75,A,1938,1938,1938,1450,1450,75,0,A
75,B,1192,1192,3130,300,1750,75,1938,B
75,C,1058,1058,4188,720,2470,75,3130,C
75,B,206,206,4394,405,2875,75,4188,B
75,C,1026,1026,5420,1050,3925,75,4394,C
75,D,2961,2961,8381,4050,7975,75,5420,D
75,M,71,71,8452,100,8075,75,8381,M
75,N,84,84,8536,155,8230,75,8452,N
75,O,85,85,8621,90,8320,75,8536,O
75,P,166,166,8787,2880,11200,75,8621,P
76,AEI,114,114,114,1100,1100,76,0,E
76,AFI,171,57,171,1359,1359,76,0,A
76,BFI,335,164,335,862,862,76,0,I
76,BFJ,625,625,960,150,1012,76,335,J
76,BFK,130,130,1090,130,1142,76,960,K
76,BFJ,1190,214,1304,240,1340,76,114,F
76,BGJ,264,50,1354,250,1392,76,1090,J
76,BGK,1383,200,1554,240,1599,76,171,B
76,CGK,616,416,1970,555,1947,76,1354,K
76,CGL,700,34,2004,760,2100,76,1304,G
76,CHL,713,263,2267,760,2359,76,1554,C
76,DHL,1104,1104,3371,7680,10039,76,2267,D
76,HL,1703,302,3673,4230,6177,76,1970,L
76,H,2423,754,4427,7680,9780,76,2004,H
76,M,156,156,4583,257,10296,76,4427,M
76,N,291,291,4874,240,10536,76,4583,N
76,O,816,816,5690,765,11301,76,4874,O
76,N,374,374,6064,420,11721,76,5690,N
76,O,126,126,6190,380,12101,76,6064,O
76,P,3091,3091,9281,3960,16061,76,6190,P
77,A,256,256,256,808,808,77,0,A
77,B,705,705,961,210,1018,77,256,B
77,C,346,346,1307,375,1393,77,961,C
77,D,15,15,1322,5300,6693,77,1307,D
77,M,33,33,1355,46,6739,77,1322,M
77,N,90,90,1445,135,6874,77,1355,N
77,O,194,194,1639,285,7159,77,1445,O
77,P,295,295,1934,5160,12319,77,1639,P
78,A,1791,1791,1791,3026,3026,78,0,A
78,B,1266,1266,3057,90,3116,78,1791,B
78,C,712,712,3769,1105,4221,78,3057,C
78,D,338,338,4107,3780,8001,78,3769,D
78,M,4266,4266,8373,5041,13042,78,4107,M
78,N,846,846,9219,90,13132,78,8373,N
78,O,694,694,9913,1155,14287,78,9219,O
78,P,60,60,9973,3780,18067,78,9913,P
79,AEI,321,321,321,259,259,79,0,I
79,AEJ,237,237,558,300,559,79,321,J
79,AEK,703,145,703,1345,1345,79,0,E
79,AFK,1343,640,1343,1420,1420,79,0,A
79,BFK,891,251,1594,300,1645,79,703,F
79,BGK,329,78,1672,300,1720,79,1343,B
79,CGK,1128,14,1686,1320,1879,79,558,K
79,CGJ,895,803,2489,1050,2695,79,1594,G
79,CFJ,1074,271,2760,1055,2934,79,1686,J
79,CFK,1157,69,2829,1320,3040,79,1672,C
79,BFK,392,52,2881,350,3045,79,2489,F
79,BGK,333,212,3093,510,3444,79,2760,K
79,BGL,111,111,3204,3960,7404,79,3093,L
79,BG,553,230,3434,510,3555,79,2881,G
79,BH,1087,482,3916,1055,4095,79,2829,B
79,CH,441,441,4357,510,4605,79,3916,C
79,DH,78,78,4435,3960,8565,79,4357,D
79,H,1363,362,4797,3960,7515,79,3434,H
79,M,12116,12116,16913,13176,21741,79,4797,M
79,N,1095,1095,18008,90,21831,79,16913,N
79,O,1159,1159,19167,1375,23206,79,18008,O
79,N,568,568,19735,340,23546,79,19167,N
79,O,143,143,19878,585,24131,79,19735,O
79,P,2985,2985,22863,3780,27911,79,19878,P
80,A,5888,5888,5888,6286,6286,80,0,A
80,B,508,508,6396,180,6466,80,5888,B
80,C,1281,1281,7677,1240,7706,80,6396,C
80,B,1841,1841,9518,1855,9561,80,7677,B
80,C,598,598,10116,720,10281,80,9518,C
80,D,318,318,10434,6900,17181,80,10116,D
80,M,1677,1677,12111,1962,19143,80,10434,M
80,N,553,553,12664,300,19443,80,12111,N
80,O,1136,1136,13800,1110,20553,80,12664,O
80,P,1575,1575,15375,3960,24513,80,13800,P
81,AE,1261,1261,1261,1690,1690,81,0,E
81,AF,1436,175,1436,1601,1601,81,0,A
81,BF,261,261,1697,150,1751,81,1436,B
81,CF,116,116,1813,115,1866,81,1697,C
81,BF,719,167,1980,300,1990,81,1261,F
81,BG,779,612,2592,710,2576,81,1813,B
81,CG,660,48,2640,755,2745,81,1980,G
81,CH,120,120,2760,1560,4305,81,2640,H
81,C,670,502,3262,805,3381,81,2592,C
81,D,1382,1382,4644,4230,7611,81,3262,D
81,M,265,265,4909,280,7891,81,4644,M
81,N,264,264,5173,300,8191,81,4909,N
81,O,769,769,5942,840,9031,81,5173,O
81,N,767,767,6709,705,9736,81,5942,N
81,O,782,782,7491,990,10726,81,6709,O
81,P,24703,24703,32194,4020,14746,81,7491,P
82,AE,477,477,477,455,455,82,0,E
82,AF,523,46,523,325,325,82,0,A
82,BF,259,213,736,300,755,82,477,F
82,BG,732,519,1255,120,445,82,523,B
82,CG,668,149,1404,840,1595,82,736,G
82,CH,644,495,1899,960,1405,82,1255,C
82,BH,707,707,2606,1230,2635,82,1899,B
82,CH,739,739,3345,900,3535,82,2606,C
82,DH,2634,2634,5979,720,4255,82,3345,D
82,H,4826,251,6230,1140,2735,82,1404,H
82,M,7,7,6237,47,4302,82,6230,M
82,N,280,280,6517,300,4602,82,6237,N
82,O,645,645,7162,770,5372,82,6517,O
82,P,17,17,7179,5325,10697,82,7162,P
83,AEI,64,64,64,124,124,83,0,I
83,AEJ,164,100,164,322,322,83,0,A
83,BEJ,247,147,311,240,364,83,64,J
83,BEK,218,71,382,90,412,83,164,B
83,CEK,548,166,548,624,624,83,0,E
83,CFK,202,202,750,180,804,83,548,F
83,CGK,827,388,1138,975,1339,83,311,K
83,CGL,855,99,1237,1275,1687,83,382,C
83,DGL,639,152,1389,835,1639,83,750,G
83,DHL,300,148,1537,3780,5467,83,1237,D
83,HL,777,378,1915,5040,6379,83,1138,L
83,H,4426,3900,5815,5400,7039,83,1389,H
83,M,45,45,5860,278,7317,83,5815,M
83,N,307,307,6167,135,7452,83,5860,N
83,O,596,596,6763,385,7837,83,6167,O
83,P,34,34,6797,7555,15392,83,6763,P
84,A,394,394,394,1437,1437,84,0,A
84,B,1505,1505,1899,420,1857,84,394,B
84,C,904,904,2803,1190,3047,84,1899,C
84,D,8477,8477,11280,665,3712,84,2803,D
84,M,3045,3045,14325,4162,7874,84,11280,M
84,N,1192,1192,15517,90,7964,84,14325,N
84,O,527,527,16044,915,8879,84,15517,O
84,N,816,816,16860,465,9344,84,16044,N
84,O,485,485,17345,790,10134,84,16860,O
84,P,1658,1658,19003,3780,13914,84,17345,P
85,AEI,8,8,8,406,406,85,0,I
85,AEJ,592,592,600,270,676,85,8,J
85,AEK,1478,878,1478,3045,3045,85,0,E
85,AFK,1148,270,1748,1170,1846,85,600,K
85,AFL,1853,105,1853,1877,1877,85,0,A
85,BFL,204,204,2057,240,2117,85,1853,B
85,CFL,274,274,2331,330,2447,85,2057,C
85,BFL,2047,1194,3525,600,3645,85,1478,F
85,BGL,1478,284,3809,1410,3857,85,2331,B
85,CGL,1130,1130,4939,1074,4931,85,3809,C
