CaseID,ActivityID,Duration,TimeSinceLastEvent,Timestamp,PlannedDuration,PlannedTimestamp,InstanceID
80,14,553,553,12664,300,19443,80
80,15,1136,1136,13800,1110,20553,80
80,16,1575,1575,15375,3960,24513,80
81,1,1436,1436,1436,1601,1601,81
81,2,261,261,1697,150,1751,81
81,3,116,116,1813,115,1866,81
81,2,779,779,2592,710,2576,81
81,3,670,670,3262,805,3381,81
81,4,1382,1382,4644,4230,7611,81
81,13,265,265,4909,280,7891,81
81,14,264,264,5173,300,8191,81
81,15,769,769,5942,840,9031,81
81,14,767,767,6709,705,9736,81
81,15,782,782,7491,990,10726,81
81,16,24703,24703,32194,4020,14746,81
82,1,523,523,523,325,325,82
82,2,732,732,1255,120,445,82
82,3,644,644,1899,960,1405,82
82,2,707,707,2606,1230,2635,82
82,3,739,739,3345,900,3535,82
82,4,2634,2634,5979,720,4255,82
82,13,7,7,5986,47,4302,82
82,14,280,280,6266,300,4602,82
82,15,645,645,6911,770,5372,82
82,16,17,17,6928,5325,10697,82
83,1,164,164,164,322,322,83
83,2,218,218,382,90,412,83
83,3,855,855,1237,1275,1687,83
83,4,300,300,1537,3780,5467,83
83,13,45,45,1582,278,5745,83
83,14,307,307,1889,135,5880,83
83,15,596,596,2485,385,6265,83
83,16,34,34,2519,7555,13820,83
84,1,394,394,394,1437,1437,84
84,2,1505,1505,1899,420,1857,84
84,3,904,904,2803,1190,3047,84
84,4,8477,8477,11280,665,3712,84
84,13,3045,3045,14325,4162,7874,84
84,14,1192,1192,15517,90,7964,84
84,15,527,527,16044,915,8879,84
84,14,816,816,16860,465,9344,84
84,15,485,485,17345,790,10134,84
84,16,1658,1658,19003,3780,13914,84
85,1,1853,1853,1853,1877,1877,85
85,2,204,204,2057,240,2117,85
85,3,274,274,2331,330,2447,85
85,2,1478,1478,3809,1410,3857,85
85,3,1130,1130,4939,1074,4931,85
85,4,595,595,5534,356,5287,85
85,13,585,585,6119,1491,6778,85
85,14,930,930,7049,90,6868,85
85,15,578,578,7627,880,7748,85
85,14,417,417,8044,110,7858,85
85,15,1483,1483,9527,2315,10173,85
85,16,1209,1209,10736,3420,13593,85
86,1,63,63,63,39,39,86
86,2,185,185,248,240,279,86
86,3,257,257,505,285,564,86
86,4,1048,1048,1553,5160,5724,86
86,13,1051,1051,2604,1995,7719,86
86,14,696,696,3300,180,7899,86
86,15,795,795,4095,885,8784,86
86,14,853,853,4948,395,9179,86
86,15,591,591,5539,680,9859,86
86,16,2063,2063,7602,5460,15319,86
87,1,117,117,117,292,292,87
87,2,342,342,459,180,472,87
87,3,595,595,1054,683,1155,87
87,4,7534,7534,8588,4080,5235,87
87,13,14028,14028,22616,15137,20372,87
87,14,1170,1170,23786,150,20522,87
87,15,1049,1049,24835,395,20917,87
87,16,814,814,25649,660,21577,87
88,1,1654,1654,1654,2655,2655,88
88,2,1205,1205,2859,240,2895,88
88,3,507,507,3366,775,3670,88
88,4,39275,39275,42641,3960,7630,88
88,13,156,156,42797,404,8034,88
88,14,452,452,43249,270,8304,88
88,15,601,601,43850,735,9039,88
88,14,1222,1222,45072,1070,10109,88
88,15,513,513,45585,535,10644,88
88,16,4158,4158,49743,2880,13524,88
89,1,9,9,9,124,124,89
89,2,287,287,296,240,364,89
89,3,708,708,1004,975,1339,89
89,4,850,850,1854,5040,6379,89
89,13,23,23,1877,28,6407,89
89,14,211,211,2088,240,6647,89
89,15,260,260,2348,215,6862,89
89,16,1084,1084,3432,5370,12232,89
90,1,400,400,400,488,488,90
90,2,255,255,655,150,638,90
90,3,778,778,1433,620,1258,90
90,4,1359,1359,2792,4200,5458,90
90,13,1135,1135,3927,1364,6822,90
90,14,443,443,4370,240,7062,90
90,15,557,557,4927,740,7802,90
90,16,136,136,5063,3960,11762,90
91,1,694,694,694,2057,2057,91
91,2,1543,1543,2237,90,2147,91
91,3,724,724,2961,1130,3277,91
91,4,12784,12784,15745,3780,7057,91
91,13,8386,8386,24131,8852,15909,91
91,14,1666,1666,25797,1260,17169,91
91,15,280,280,26077,400,17569,91
91,16,6805,6805,32882,425,17994,91
92,1,551,551,551,1447,1447,92
92,2,1016,1016,1567,180,1627,92
92,3,977,977,2544,1050,2677,92
92,4,2166,2166,4710,5040,7717,92
92,13,55,55,4765,1121,8838,92
92,14,1249,1249,6014,240,9078,92
92,15,745,745,6759,760,9838,92
92,16,53,53,6812,7680,17518,92
93,1,526,526,526,1065,1065,93
93,2,700,700,1226,210,1275,93
93,3,149,149,1375,255,1530,93
93,2,1273,1273,2648,1175,2705,93
93,3,557,557,3205,540,3245,93
93,4,24449,24449,27654,2880,6125,93
93,13,7168,7168,34822,7088,13213,93
93,14,107,107,34929,240,13453,93
93,15,705,705,35634,185,13638,93
93,14,1214,1214,36848,1805,15443,93
93,15,657,657,37505,755,16198,93
93,16,1234,1234,38739,240,16438,93
94,1,299,299,299,817,817,94
94,2,913,913,1212,90,907,94
94,3,839,839,2051,1275,2182,94
94,4,4442,4442,6493,3780,5962,94
94,13,2184,2184,8677,5486,11448,94
94,14,3676,3676,12353,420,11868,94
94,15,622,622,12975,691,12559,94
94,16,2242,2242,15217,609,13168,94
95,1,781,781,781,1466,1466,95
95,2,805,805,1586,180,1646,95
95,3,785,785,2371,975,2621,95
95,2,1471,1471,3842,1315,3936,95
95,3,619,619,4461,648,4584,95
95,4,246,246,4707,372,4956,95
95,13,216,216,4923,721,5677,95
95,14,694,694,5617,240,5917,95
95,15,151,151,5768,385,6302,95
95,14,312,312,6080,65,6367,95
95,15,563,563,6643,785,7152,95
95,16,921,921,7564,3960,11112,95
96,1,3292,3292,3292,4112,4112,96
96,2,901,901,4193,90,4202,96
96,3,1104,1104,5297,1400,5602,96
96,4,2930,2930,8227,3840,9442,96
96,13,207,207,8434,1041,10483,96
96,14,865,865,9299,90,10573,96
96,15,643,643,9942,935,11508,96
96,16,347,347,10289,3780,15288,96
97,1,4319,4319,4319,4909,4909,97
97,2,620,620,4939,90,4999,97
97,3,541,541,5480,820,5819,97
97,2,776,776,6256,475,6294,97
97,3,1151,1151,7407,1405,7699,97
97,4,2526,2526,9933,3780,11479,97
97,13,633,633,10566,3195,14674,97
97,14,2636,2636,13202,90,14764,97
97,15,923,923,14125,1240,16004,97
97,14,312,312,14437,5,16009,97
97,15,744,744,15181,1080,17089,97
97,16,814,814,15995,3780,20869,97
98,1,302,302,302,1446,1446,98
98,2,1328,1328,1630,240,1686,98
98,3,201,201,1831,405,2091,98
98,4,1945,1945,3776,5160,7251,98
98,13,127,127,3903,190,7441,98
98,14,149,149,4052,135,7576,98
98,15,183,183,4235,285,7861,98
98,16,107,107,4342,5160,13021,98
99,1,335,335,335,1109,1109,99
99,2,954,954,1289,240,1349,99
99,3,142,142,1431,395,1744,99
99,4,2848,2848,4279,9700,11444,99
99,13,357,357,4636,1591,13035,99
99,14,1541,1541,6177,360,13395,99
99,15,242,242,6419,330,13725,99
99,14,1221,1221,7640,1175,14900,99
99,15,861,861,8501,1056,15956,99
99,16,335,335,8836,1494,17450,99
100,1,1225,1225,1225,1595,1595,100
100,2,622,622,1847,300,1895,100
100,3,864,864,2711,1045,2940,100
100,4,249,249,2960,1140,4080,100
100,13,22,22,2982,235,4315,100
100,14,490,490,3472,300,4615,100
100,15,554,554,4026,720,5335,100
100,16,308,308,4334,2940,8275,100
101,1,56,56,56,151,151,101
101,2,180,180,236,135,286,101
101,3,167,167,403,285,571,101
101,4,146,146,549,5160,5731,101
101,13,901,901,1450,1285,7016,101
101,14,526,526,1976,180,7196,101
101,15,192,192,2168,150,7346,101
101,16,4155,4155,6323,385,7731,101
102,1,474,474,474,1576,1576,102
102,2,1248,1248,1722,180,1756,102
102,3,562,562,2284,674,2430,102
102,4,1433,1433,3717,4080,6510,102
102,13,10209,10209,13926,11189,17699,102
102,14,1202,1202,15128,240,17939,102
102,15,1458,1458,16586,2880,20819,102
102,16,408,408,16994,2400,23219,102
103,1,19,19,19,157,157,103
103,2,243,243,262,150,307,103
103,3,254,254,516,100,407,103
103,4,246,246,762,4230,4637,103
103,13,1122,1122,1884,1654,6291,103
103,14,781,781,2665,270,6561,103
103,15,968,968,3633,1025,7586,103
103,16,18317,18317,21950,355,7941,103
104,1,160,160,160,1194,1194,104
104,2,1221,1221,1381,240,1434,104
104,3,828,828,2209,1020,2454,104
104,4,6286,6286,8495,4680,7134,104
104,13,1804,1804,10299,2039,9173,104
104,14,261,261,10560,90,9263,104
104,15,449,449,11009,820,10083,104
104,14,403,403,11412,30,10113,104
104,15,229,229,11641,695,10808,104
104,16,2675,2675,14316,3780,14588,104
105,1,191,191,191,232,232,105
105,2,146,146,337,150,382,105
105,3,174,174,511,170,552,105
105,4,738,738,1249,4200,4752,105
105,13,138,138,1387,308,5060,105
105,14,380,380,1767,240,5300,105
105,15,491,491,2258,815,6115,105
105,16,57,57,2315,3840,9955,105
106,1,4928,4928,4928,5083,5083,106
106,2,271,271,5199,90,5173,106
106,3,921,921,6120,1225,6398,106
106,4,1011,1011,7131,3780,10178,106
106,13,47,47,7178,932,11110,106
106,14,1091,1091,8269,240,11350,106
106,15,654,654,8923,880,12230,106
106,16,150,150,9073,3960,16190,106
107,1,428,428,428,1538,1538,107
107,2,1201,1201,1629,150,1688,107
107,3,575,575,2204,610,2298,107
107,4,280,280,2484,4200,6498,107
107,13,167,167,2651,242,6740,107
107,14,179,179,2830,150,6890,107
107,15,601,601,3431,765,7655,107
107,16,520,520,3951,3600,11255,107
108,1,85,85,85,797,797,108
108,2,808,808,893,135,932,108
108,3,139,139,1032,215,1147,108
108,4,327,327,1359,4890,6037,108
108,13,261,261,1620,1088,7125,108
108,14,861,861,2481,90,7215,108
108,15,1151,1151,3632,1400,8615,108
108,16,122,122,3754,3780,12395,108
109,1,536,536,536,1308,1308,109
109,2,959,959,1495,240,1548,109
109,3,802,802,2297,1030,2578,109
109,4,97,97,2394,3960,6538,109
109,13,637,637,3031,1300,7838,109
109,14,694,694,3725,90,7928,109
109,15,944,944,4669,1225,9153,109
109,14,500,500,5169,205,9358,109
109,15,167,167,5336,585,9943,109
109,16,2406,2406,7742,3780,13723,109
110,1,629,629,629,783,783,110
110,2,207,207,836,90,873,110
110,3,843,843,1679,820,1693,110
110,2,718,718,2397,765,2458,110
110,3,2904,2904,5301,2320,4778,110
110,4,1210,1210,6511,3420,8198,110
110,13,1416,1416,7927,2593,10791,110
110,14,1375,1375,9302,240,11031,110
110,15,1064,1064,10366,855,11886,110
110,16,1235,1235,11601,3960,15846,110
111,1,104,104,104,365,365,111
111,2,336,336,440,180,545,111
111,3,1691,1691,2131,2010,2555,111
111,2,1126,1126,3257,810,3365,111
111,3,670,670,3927,815,4180,111
111,4,164,164,4091,610,4790,111
111,13,344,344,4435,1149,5939,111
111,14,895,895,5330,150,6089,111
111,15,153,153,5483,100,6189,111
111,14,547,547,6030,570,6759,111
111,15,715,715,6745,660,7419,111
111,16,1516,1516,8261,4230,11649,111
112,1,44,44,44,101,101,112
112,2,146,146,190,135,236,112
112,3,193,193,383,285,521,112
112,4,83,83,466,5160,5681,112
112,13,444,444,910,904,6585,112
112,14,601,601,1511,150,6735,112
112,15,104,104,1615,180,6915,112
112,16,310,310,1925,4170,11085,112
113,1,72,72,72,106,106,113
113,2,123,123,195,150,256,113
113,3,180,180,375,455,711,113
113,4,915,915,1290,3565,4276,113
113,13,155,155,1445,1123,5399,113
113,14,995,995,2440,90,5489,113
113,15,1034,1034,3474,1220,6709,113
113,14,387,387,3861,195,6904,113
113,15,162,162,4023,585,7489,113
113,16,2360,2360,6383,3780,11269,113
114,1,215,215,215,809,809,114
114,2,694,694,909,150,959,114
114,3,168,168,1077,120,1079,114
114,2,265,265,1342,300,1379,114
114,3,648,648,1990,610,1989,114
114,4,4096,4096,6086,4230,6219,114
114,13,1164,1164,7250,1240,7459,114
114,14,305,305,7555,240,7699,114
114,15,2275,2275,9830,860,8559,114
114,14,377,377,10207,1795,10354,114
114,15,1016,1016,11223,1260,11614,114
114,16,1497,1497,12720,3960,15574,114
115,1,32,32,32,358,358,115
115,2,565,565,597,300,658,115
115,3,681,681,1278,825,1483,115
115,2,1089,1089,2367,1110,2593,115
115,3,463,463,2830,630,3223,115
115,4,15795,15795,18625,6060,9283,115
115,13,688,688,19313,2883,12166,115
115,14,2388,2388,21701,240,12406,115
115,15,150,150,21851,415,12821,115
115,14,1489,1489,23340,1205,14026,115
115,15,963,963,24303,1225,15251,115
115,16,8204,8204,32507,3960,19211,115
116,1,480,480,480,575,575,116
116,2,236,236,716,180,755,116
116,3,252,252,968,460,1215,116
116,2,329,329,1297,135,1350,116
116,3,230,230,1527,2970,4320,116
116,4,7018,7018,8545,1440,5760,116
116,13,3223,3223,11768,3495,9255,116
116,14,653,653,12421,420,9675,116
116,15,851,851,13272,1160,10835,116
116,14,958,958,14230,680,11515,116
116,15,383,383,14613,525,12040,116
116,16,4985,4985,19598,1155,13195,116
117,1,261,261,261,654,654,117
117,2,585,585,846,240,894,117
117,3,996,996,1842,976,1870,117
117,2,481,481,2323,365,2235,117
117,3,2359,2359,4682,1260,3495,117
117,4,2739,2739,7421,3960,7455,117
117,13,192,192,7613,877,8332,117
117,14,932,932,8545,300,8632,117
117,15,684,684,9229,820,9452,117
117,14,1139,1139,10368,990,10442,117
117,15,223,223,10591,396,10838,117
117,16,3,3,10594,8400,19238,117
118,1,174,174,174,676,676,118
118,2,689,689,863,240,916,118
118,3,196,196,1059,300,1216,118
118,4,3595,3595,4654,5100,6316,118
118,13,687,687,5341,1068,7384,118
118,14,906,906,6247,180,7564,118
118,15,571,571,6818,895,8459,118
118,14,1037,1037,7855,1100,9559,118
118,15,442,442,8297,565,10124,118
118,16,490,490,8787,6960,17084,118
119,1,1427,1427,1427,1591,1591,119
119,2,314,314,1741,210,1801,119
119,3,153,153,1894,255,2056,119
119,2,917,917,2811,795,2851,119
119,3,460,460,3271,760,3611,119
119,4,985,985,4256,3600,7211,119
119,13,780,780,5036,1239,8450,119
119,14,484,484,5520,90,8540,119
119,15,335,335,5855,820,9360,119
119,14,1761,1761,7616,1260,10620,119
119,15,719,719,8335,1060,11680,119
119,16,2355,2355,10690,3780,15460,119
120,1,3277,3277,3277,3458,3458,120
120,2,225,225,3502,90,3548,120
120,3,635,635,4137,820,4368,120
120,2,547,547,4684,375,4743,120
120,3,407,407,5091,740,5483,120
120,4,2596,2596,7687,3780,9263,120
120,13,237,237,7924,401,9664,120
120,14,188,188,8112,90,9754,120
120,15,347,347,8459,750,10504,120
120,16,1239,1239,9698,4625,15129,120
121,1,62,62,62,236,236,121
121,2,251,251,313,135,371,121
121,3,719,719,1032,845,1216,121
121,4,1630,1630,2662,5220,6436,121
121,13,4425,4425,7087,4470,10906,121
121,14,303,303,7390,300,11206,121
121,15,724,724,8114,855,12061,121
121,14,469,469,8583,340,12401,121
121,15,124,124,8707,775,13176,121
121,16,15,15,8722,1620,14796,121
122,1,291,291,291,354,354,122
122,2,253,253,544,240,594,122
122,3,806,806,1350,970,1564,122
122,4,94,94,1444,4020,5584,122
122,13,7978,7978,9422,8562,14146,122
122,14,624,624,10046,90,14236,122
122,15,975,975,11021,1225,15461,122
122,14,1452,1452,12473,1195,16656,122
122,15,203,203,12676,675,17331,122
122,16,362,362,13038,3780,21111,122
123,1,41,41,41,246,246,123
123,2,491,491,532,90,336,123
123,3,920,920,1452,1005,1341,123
123,4,65,65,1517,3780,5121,123
123,13,53,53,1570,395,5516,123
123,14,478,478,2048,165,5681,123
123,15,1004,1004,3052,1275,6956,123
123,16,170,170,3222,3960,10916,123
124,1,2198,2198,2198,2416,2416,124
124,2,365,365,2563,180,2596,124
124,3,900,900,3463,930,3526,124
124,4,3571,3571,7034,550,4076,124
124,13,264,264,7298,1720,5796,124
124,14,1551,1551,8849,150,5946,124
124,15,81,81,8930,55,6001,124
124,14,921,921,9851,930,6931,124
124,15,810,810,10661,930,7861,124
124,16,4419,4419,15080,6990,14851,124
125,1,7,7,7,148,148,125
125,2,334,334,341,240,388,125
125,3,726,726,1067,975,1363,125
125,4,1095,1095,2162,3960,5323,125
125,13,66,66,2228,65,5388,125
125,14,196,196,2424,240,5628,125
125,15,764,764,3188,1005,6633,125
125,16,2383,2383,5571,3960,10593,125
126,1,1143,1143,1143,1595,1595,126
126,2,695,695,1838,300,1895,126
126,3,765,765,2603,830,2725,126
126,4,25,25,2628,5310,8035,126
126,13,101,101,2729,108,8143,126
126,14,183,183,2912,240,8383,126
126,15,249,249,3161,240,8623,126
126,16,506,506,3667,5250,13873,126
127,1,43,43,43,1182,1182,127
127,2,1166,1166,1209,90,1272,127
127,3,1030,1030,2239,1220,2492,127
127,4,39,39,2278,3780,6272,127
127,13,1989,1989,4267,2701,8973,127
127,14,749,749,5016,90,9063,127
127,15,203,203,5219,605,9668,127
127,16,8598,8598,13817,3780,13448,127
128,1,43,43,43,2843,2843,128
128,2,2985,2985,3028,240,3083,128
128,3,223,223,3251,285,3368,128
128,4,1323,1323,4574,5160,8528,128
128,13,772,772,5346,1544,10072,128
128,14,797,797,6143,90,10162,128
128,15,881,881,7024,1250,11412,128
128,16,1653,1653,8677,3780,15192,128
129,1,24,24,24,88,88,129
129,2,271,271,295,240,328,129
129,3,832,832,1127,1045,1373,129
129,4,464,464,1591,3960,5333,129
129,13,367,367,1958,671,6004,129
129,14,330,330,2288,90,6094,129
129,15,526,526,2814,845,6939,129
129,16,445,445,3259,3780,10719,129
130,1,101,101,101,684,684,130
130,2,766,766,867,240,924,130
130,3,175,175,1042,285,1209,130
130,4,1214,1214,2256,5100,6309,130
130,13,391,391,2647,1318,7627,130
130,14,958,958,3605,90,7717,130
130,15,772,772,4377,1200,8917,130
130,14,911,911,5288,465,9382,130
130,15,678,678,5966,1060,10442,130
130,16,1055,1055,7021,3780,14222,130
131,1,55,55,55,545,545,131
131,2,764,764,819,300,845,131
131,3,568,568,1387,760,1605,131
131,4,1395,1395,2782,3960,5565,131
131,13,2839,2839,5621,2865,8430,131
131,14,221,221,5842,240,8670,131
131,15,701,701,6543,740,9410,131
131,14,364,364,6907,420,9830,131
131,15,883,883,7790,800,10630,131
131,16,74,74,7864,5220,15850,131
132,1,152,152,152,415,415,132
132,2,299,299,451,90,505,132
132,3,971,971,1422,1470,1975,132
132,4,1007,1007,2429,3780,5755,132
132,13,5738,5738,8167,8788,14543,132
132,14,4124,4124,12291,90,14633,132
132,15,632,632,12923,1130,15763,132
132,16,2775,2775,15698,3780,19543,132
133,1,876,876,876,1309,1309,133
133,2,641,641,1517,270,1579,133
133,3,248,248,1765,205,1784,133
133,2,229,229,1994,260,2044,133
133,3,682,682,2676,2880,4924,133
133,4,2907,2907,5583,3445,8369,133
133,13,193,193,5776,203,8572,133
133,14,136,136,5912,240,8812,133
133,15,1099,1099,7011,1074,9886,133
133,16,448,448,7459,356,10242,133
134,1,662,662,662,839,839,134
134,2,216,216,878,90,929,134
134,3,1415,1415,2293,1935,2864,134
134,4,2806,2806,5099,3780,6644,134
134,13,85,85,5184,399,7043,134
134,14,379,379,5563,90,7133,134
134,15,1399,1399,6962,1745,8878,134
134,16,39,39,7001,3780,12658,134
135,1,420,420,420,434,434,135
135,2,149,149,569,195,629,135
135,3,713,713,1282,700,1329,135
135,4,1457,1457,2739,385,1714,135
135,13,117,117,2856,560,2274,135
135,14,837,837,3693,420,2694,135
135,15,873,873,4566,1114,3808,135
135,16,776,776,5342,341,4149,135
136,1,71,71,71,872,872,136
136,2,994,994,1065,240,1112,136
136,3,198,198,1263,265,1377,136
136,4,4238,4238,5501,5460,6837,136
136,13,188,188,5689,194,7031,136
136,14,126,126,5815,150,7181,136
136,15,216,216,6031,455,7636,136
136,16,837,837,6868,3565,11201,136
137,1,93,93,93,392,392,137
137,2,415,415,508,180,572,137
137,3,498,498,1006,735,1307,137
137,4,101,101,1107,2880,4187,137
137,13,486,486,1593,1465,5652,137
137,14,1009,1009,2602,90,5742,137
137,15,1045,1045,3647,1220,6962,137
137,14,353,353,4000,175,7137,137
137,15,254,254,4254,695,7832,137
137,16,19940,19940,24194,3780,11612,137
138,1,194,194,194,623,623,138
138,2,454,454,648,90,713,138
138,3,1517,1517,2165,2315,3028,138
138,4,1699,1699,3864,3420,6448,138
138,13,2711,2711,6575,3118,9566,138
138,14,437,437,7012,90,9656,138
138,15,1709,1709,8721,1940,11596,138
138,16,135,135,8856,3780,15376,138
139,1,1700,1700,1700,2432,2432,139
139,2,831,831,2531,150,2582,139
139,3,767,767,3298,1030,3612,139
139,4,2588,2588,5886,3960,7572,139
139,13,497,497,6383,1597,9169,139
139,14,1296,1296,7679,240,9409,139
139,15,754,754,8433,970,10379,139
139,16,1001,1001,9434,3960,14339,139
140,1,13315,13315,13315,14220,14220,140
140,2,1158,1158,14473,300,14520,140
140,3,943,943,15416,905,15425,140
140,4,1478,1478,16894,2760,18185,140
140,13,1549,1549,18443,1575,19760,140
140,14,283,283,18726,280,20040,140
140,15,911,911,19637,910,20950,140
140,16,1556,1556,21193,550,21500,140
141,1,288,288,288,478,478,141
141,2,470,470,758,240,718,141
141,3,785,785,1543,735,1453,141
141,4,1122,1122,2665,3960,5413,141
141,13,2055,2055,4720,3090,8503,141
141,14,1067,1067,5787,90,8593,141
141,15,731,731,6518,1135,9728,141
141,16,14635,14635,21153,3780,13508,141
142,1,296,296,296,331,331,142
142,2,238,238,534,240,571,142
142,3,961,961,1495,900,1471,142
142,2,355,355,1850,400,1871,142
142,3,655,655,2505,800,2671,142
142,4,3057,3057,5562,4140,6811,142
142,13,2572,2572,8134,2938,9749,142
142,14,572,572,8706,240,9989,142
142,15,836,836,9542,920,10909,142
142,16,59,59,9601,3960,14869,142
143,1,612,612,612,1073,1073,143
143,2,626,626,1238,150,1223,143
143,3,175,175,1413,220,1443,143
143,2,1518,1518,2931,1535,2978,143
143,3,337,337,3268,645,3623,143
143,4,3405,3405,6673,4230,7853,143
143,13,350,350,7023,401,8254,143
143,14,171,171,7194,180,8434,143
143,15,1241,1241,8435,935,9369,143
143,16,3322,3322,11757,660,10029,143
144,1,323,323,323,1250,1250,144
144,2,957,957,1280,90,1340,144
144,3,990,990,2270,1240,2580,144
144,4,2924,2924,5194,3840,6420,144
144,13,4234,4234,9428,4857,11277,144
144,14,654,654,10082,90,11367,144
144,15,719,719,10801,920,12287,144
144,16,388,388,11189,3780,16067,144
145,1,650,650,650,685,685,145
145,2,335,335,985,360,1045,145
145,3,691,691,1676,655,1700,145
145,4,3194,3194,4870,550,2250,145
145,13,582,582,5452,1017,3267,145
145,14,857,857,6309,420,3687,145
145,15,880,880,7189,1240,4927,145
145,16,624,624,7813,335,5262,145
146,1,44,44,44,119,119,146
146,2,141,141,185,135,254,146
146,3,198,198,383,215,469,146
146,4,595,595,978,4890,5359,146
146,13,177,177,1155,249,5608,146
146,14,170,170,1325,150,5758,146
146,15,636,636,1961,765,6523,146
146,16,482,482,2443,3600,10123,146
147,1,291,291,291,140,140,147
147,2,59,59,350,300,440,147
147,3,970,970,1320,690,1130,147
147,2,166,166,1486,390,1520,147
147,3,703,703,2189,750,2270,147
147,4,2272,2272,4461,3960,6230,147
147,13,1001,1001,5462,1520,7750,147
147,14,660,660,6122,150,7900,147
147,15,854,854,6976,2165,10065,147
147,16,1843,1843,8819,2880,12945,147
148,1,3634,3634,3634,3734,3734,148
148,2,141,141,3775,90,3824,148
148,3,616,616,4391,815,4639,148
148,2,1422,1422,5813,1105,5744,148
148,3,1312,1312,7125,1850,7594,148
148,4,2088,2088,9213,3780,11374,148
148,13,246,246,9459,740,12114,148
148,14,749,749,10208,300,12414,148
148,15,960,960,11168,925,13339,148
148,16,3915,3915,15083,2760,16099,148
149,1,88,88,88,104,104,149
149,2,99,99,187,135,239,149
149,3,240,240,427,285,524,149
149,4,128,128,555,5160,5684,149
149,13,1024,1024,1579,1388,7072,149
149,14,429,429,2008,90,7162,149
149,15,902,902,2910,1250,8412,149
149,16,674,674,3584,3780,12192,149
150,1,224,224,224,265,265,150
150,2,161,161,385,210,475,150
150,3,383,383,768,600,1075,150
150,2,558,558,1326,305,1380,150
150,3,871,871,2197,1162,2542,150
150,4,2064,2064,4261,1953,4495,150
150,13,157,157,4418,1312,5807,150
150,14,1421,1421,5839,300,6107,150
150,15,553,553,6392,1595,7702,150
150,16,3,3,6395,7050,14752,150
151,1,137,137,137,216,216,151
151,2,168,168,305,150,366,151
151,3,577,577,882,795,1161,151
151,4,1218,1218,2100,2880,4041,151
151,13,212,212,2312,231,4272,151
151,14,95,95,2407,135,4407,151
151,15,147,147,2554,280,4687,151
151,16,309,309,2863,5160,9847,151
152,1,122,122,122,1385,1385,152
152,2,1342,1342,1464,150,1535,152
152,3,96,96,1560,60,1595,152
152,2,636,636,2196,665,2260,152
