CaseID,ActivityID,Duration,TimeSinceLastEvent,Timestamp
90,14,443,443,10147
90,15,557,557,10704
90,16,136,136,10840
91,5,74,74,74
91,1,694,620,694
91,6,1303,683,1377
91,7,281,281,1658
91,2,1543,579,2237
91,6,579,0,2237
91,7,682,682,2919
91,3,724,42,2961
91,9,4032,1071,4032
91,8,1408,295,4327
91,10,370,75,4402
91,11,199,199,4601
91,10,1484,1484,6085
91,11,700,700,6785
91,12,363,363,7148
91,4,12784,8597,15745
91,13,8386,8386,24131
91,14,1666,1666,25797
91,15,280,280,26077
91,16,6805,6805,32882
92,1,551,551,551
92,2,1016,1016,1567
92,3,977,977,2544
92,4,2166,2166,4710
92,13,55,55,4765
92,14,1249,1249,6014
92,15,745,745,6759
92,16,53,53,6812
93,1,526,526,526
93,2,700,700,1226
93,3,149,149,1375
93,9,1746,371,1746
93,10,151,151,1897
93,5,2398,501,2398
93,11,669,168,2566
93,2,1273,82,2648
93,6,462,212,2860
93,3,557,345,3205
93,7,1022,677,3882
93,10,1569,253,4135
93,11,557,557,4692
93,6,8873,8063,12755
93,7,474,474,13229
93,4,24449,14425,27654
93,12,24066,1104,28758
93,8,39976,24447,53205
93,13,7168,7168,60373
93,14,107,107,60480
93,15,705,705,61185
93,14,1214,1214,62399
93,15,657,657,63056
93,16,1234,1234,64290
94,9,106,106,106
94,1,299,193,299
94,2,913,913,1212
94,5,1942,730,1942
94,3,839,109,2051
94,10,2351,406,2457
94,6,708,193,2650
94,7,461,461,3111
94,11,758,104,3215
94,12,619,619,3834
94,4,4442,2659,6493
94,8,4742,1360,7853
94,13,2184,2184,10037
94,14,3676,3676,13713
94,15,622,622,14335
94,16,2242,2242,16577
95,9,1,1,1
95,10,343,343,344
95,1,781,437,781
95,11,805,368,1149
95,2,805,437,1586
95,5,1863,277,1863
95,10,947,233,2096
95,11,249,249,2345
95,3,785,26,2371
95,12,262,236,2607
95,6,963,219,2826
95,7,745,745,3571
95,2,1471,271,3842
95,3,619,619,4461
95,6,1100,210,4671
95,4,246,36,4707
95,7,213,177,4884
95,8,4269,4269,9153
95,13,216,216,9369
95,14,694,694,10063
95,15,151,151,10214
95,14,312,312,10526
95,15,563,563,11089
95,16,921,921,12010
96,1,3292,3292,3292
96,2,901,901,4193
96,3,1104,1104,5297
96,4,2930,2930,8227
96,5,37159,28932,37159
96,6,925,925,38084
96,7,975,975,39059
96,8,34,34,39093
96,13,207,207,39300
96,14,865,865,40165
96,15,643,643,40808
96,16,347,347,41155
97,9,81,81,81
97,10,241,241,322
97,5,473,151,473
97,11,250,99,572
97,6,297,198,770
97,7,538,538,1308
97,6,771,771,2079
97,12,1925,418,2497
97,7,1097,679,3176
97,1,4319,1143,4319
97,8,1221,78,4397
97,2,620,542,4939
97,3,541,541,5480
97,2,776,776,6256
97,3,1151,1151,7407
97,4,2526,2526,9933
97,13,633,633,10566
97,14,2636,2636,13202
97,15,923,923,14125
97,14,312,312,14437
97,15,744,744,15181
97,16,814,814,15995
98,1,302,302,302
98,5,1061,759,1061
98,2,1328,569,1630
98,6,583,14,1644
98,3,201,187,1831
98,7,1260,1073,2904
98,6,497,497,3401
98,4,1945,375,3776
98,7,1007,632,4408
98,8,286,286,4694
98,13,127,127,4821
98,14,149,149,4970
98,15,183,183,5153
98,16,107,107,5260
99,9,282,282,282
99,1,335,53,335
99,5,1140,805,1140
99,2,954,149,1289
99,3,142,142,1431
99,10,1157,8,1439
99,11,152,152,1591
99,6,600,149,1740
99,7,893,893,2633
99,12,1119,77,2710
99,6,1191,1114,3824
99,4,2848,455,4279
99,7,3300,2845,7124
99,8,1838,1838,8962
99,13,357,357,9319
99,14,1541,1541,10860
99,15,242,242,11102
99,14,1221,1221,12323
99,15,861,861,13184
99,16,335,335,13519
100,5,168,168,168
100,1,1225,1057,1225
100,6,1384,327,1552
100,2,622,295,1847
100,7,855,560,2407
100,3,864,304,2711
100,4,249,249,2960
100,8,3576,3023,5983
100,13,22,22,6005
100,14,490,490,6495
100,15,554,554,7049
100,16,308,308,7357
101,1,56,56,56
101,2,180,180,236
101,3,167,167,403
101,4,146,146,549
101,13,901,901,1450
101,14,526,526,1976
101,15,192,192,2168
101,16,4155,4155,6323
102,5,176,176,176
102,1,474,298,474
102,6,928,630,1104
102,7,230,230,1334
102,2,1248,388,1722
102,3,562,562,2284
102,8,1411,461,2745
102,4,1433,972,3717
102,13,10209,10209,13926
102,14,1202,1202,15128
102,15,1458,1458,16586
102,16,408,408,16994
103,1,19,19,19
103,2,243,243,262
103,3,254,254,516
103,5,521,5,521
103,9,711,190,711
103,6,215,25,736
103,4,246,26,762
103,10,640,589,1351
103,7,943,328,1679
103,11,852,524,2203
103,8,608,84,2287
103,12,923,839,3126
103,13,1122,1122,4248
103,14,781,781,5029
103,15,968,968,5997
103,16,18317,18317,24314
104,1,160,160,160
104,2,1221,1221,1381
104,3,828,828,2209
104,4,6286,6286,8495
104,13,1804,1804,10299
104,14,261,261,10560
104,15,449,449,11009
104,14,403,403,11412
104,15,229,229,11641
104,16,2675,2675,14316
105,9,152,152,152
105,1,191,39,191
105,5,271,80,271
105,2,146,66,337
105,3,174,174,511
105,10,677,318,829
105,11,197,197,1026
105,6,763,8,1034
105,7,190,190,1224
105,4,738,25,1249
105,12,1683,1460,2709
105,8,2163,678,3387
105,13,138,138,3525
105,14,380,380,3905
105,15,491,491,4396
105,16,57,57,4453
106,5,377,377,377
106,9,427,50,427
106,10,603,603,1030
106,11,104,104,1134
106,12,310,310,1444
106,6,2080,1013,2457
106,7,123,123,2580
106,8,504,504,3084
106,1,4928,1844,4928
106,2,271,271,5199
106,3,921,921,6120
106,4,1011,1011,7131
106,13,47,47,7178
106,14,1091,1091,8269
106,15,654,654,8923
106,16,150,150,9073
107,5,61,61,61
107,6,160,160,221
107,1,428,207,428
107,9,619,191,619
107,7,741,343,962
107,10,423,80,1042
107,2,1201,587,1629
107,11,1039,452,2081
107,3,575,123,2204
107,4,280,280,2484
107,6,1647,125,2609
107,7,852,852,3461
107,12,1530,150,3611
107,8,312,162,3773
107,13,167,167,3940
107,14,179,179,4119
107,15,601,601,4720
107,16,520,520,5240
108,1,85,85,85
108,2,808,808,893
108,3,139,139,1032
108,4,327,327,1359
108,13,261,261,1620
108,14,861,861,2481
108,15,1151,1151,3632
108,16,122,122,3754
109,1,536,536,536
109,2,959,959,1495
109,3,802,802,2297
109,4,97,97,2394
109,13,637,637,3031
109,14,694,694,3725
109,15,944,944,4669
109,14,500,500,5169
109,15,167,167,5336
109,16,2406,2406,7742
110,1,629,629,629
110,2,207,207,836
110,5,1580,744,1580
110,3,843,99,1679
110,2,718,718,2397
110,6,960,143,2540
110,7,522,522,3062
110,6,471,471,3533
110,7,1450,1450,4983
110,8,114,114,5097
110,3,2904,204,5301
110,4,1210,1210,6511
110,13,1416,1416,7927
110,14,1375,1375,9302
110,15,1064,1064,10366
110,16,1235,1235,11601
111,1,104,104,104
111,2,336,336,440
111,3,1691,1691,2131
111,2,1126,1126,3257
111,3,670,670,3927
111,4,164,164,4091
111,13,344,344,4435
111,14,895,895,5330
111,15,153,153,5483
111,14,547,547,6030
111,15,715,715,6745
111,16,1516,1516,8261
112,5,12,12,12
112,1,44,32,44
112,2,146,146,190
112,6,314,136,326
112,3,193,57,383
112,4,83,83,466
112,7,160,20,486
112,8,286,286,772
112,13,444,444,1216
112,14,601,601,1817
112,15,104,104,1921
112,16,310,310,2231
113,1,72,72,72
113,2,123,123,195
113,3,180,180,375
113,4,915,915,1290
113,13,155,155,1445
113,14,995,995,2440
113,15,1034,1034,3474
113,14,387,387,3861
113,15,162,162,4023
113,16,2360,2360,6383
114,1,215,215,215
114,2,694,694,909
114,3,168,168,1077
114,2,265,265,1342
114,5,1888,546,1888
114,3,648,102,1990
114,6,591,489,2479
114,7,163,163,2642
114,6,276,276,2918
114,9,3018,100,3018
114,7,634,534,3552
114,10,661,127,3679
114,11,882,882,4561
114,8,1185,176,4737
114,10,1418,1242,5979
114,4,4096,107,6086
114,11,705,598,6684
114,12,1005,1005,7689
114,13,1164,1164,8853
114,14,305,305,9158
114,15,2275,2275,11433
114,14,377,377,11810
114,15,1016,1016,12826
114,16,1497,1497,14323
115,1,32,32,32
115,9,64,32,64
115,5,169,105,169
115,10,196,91,260
115,11,155,155,415
115,6,344,98,513
115,2,565,84,597
115,12,202,20,617
115,7,224,120,737
115,3,681,541,1278
115,6,1393,852,2130
115,2,1089,237,2367
115,3,463,463,2830
115,7,1127,427,3257
115,8,4639,4639,7896
115,4,15795,10729,18625
115,13,688,688,19313
115,14,2388,2388,21701
115,15,150,150,21851
115,14,1489,1489,23340
115,15,963,963,24303
115,16,8204,8204,32507
116,9,233,233,233
116,1,480,247,480
116,2,236,236,716
116,3,252,252,968
116,2,329,329,1297
116,10,1158,94,1391
116,3,230,136,1527
116,5,1555,28,1555
116,11,654,490,2045
116,12,1620,1620,3665
116,6,3281,1171,4836
116,7,1282,1282,6118
116,8,505,505,6623
116,4,7018,1922,8545
116,13,3223,3223,11768
116,14,653,653,12421
116,15,851,851,13272
116,14,958,958,14230
116,15,383,383,14613
116,16,4985,4985,19598
117,1,261,261,261
117,2,585,585,846
117,3,996,996,1842
117,2,481,481,2323
117,3,2359,2359,4682
117,4,2739,2739,7421
117,13,192,192,7613
117,14,932,932,8545
117,15,684,684,9229
117,14,1139,1139,10368
117,15,223,223,10591
117,16,3,3,10594
118,9,23,23,23
118,1,174,151,174
118,10,454,303,477
118,11,229,229,706
118,12,99,99,805
118,2,689,58,863
118,3,196,196,1059
118,5,1746,687,1746
118,6,951,951,2697
118,7,554,554,3251
118,4,3595,1403,4654
118,6,1681,278,4932
118,7,1128,1128,6060
118,8,17,17,6077
118,13,687,687,6764
118,14,906,906,7670
118,15,571,571,8241
118,14,1037,1037,9278
118,15,442,442,9720
118,16,490,490,10210
119,1,1427,1427,1427
119,2,314,314,1741
119,3,153,153,1894
119,2,917,917,2811
119,3,460,460,3271
119,4,985,985,4256
119,13,780,780,5036
119,14,484,484,5520
119,15,335,335,5855
119,14,1761,1761,7616
119,15,719,719,8335
119,16,2355,2355,10690
120,1,3277,3277,3277
120,2,225,225,3502
120,3,635,635,4137
120,2,547,547,4684
120,3,407,407,5091
120,4,2596,2596,7687
120,13,237,237,7924
120,14,188,188,8112
120,15,347,347,8459
120,16,1239,1239,9698
121,1,62,62,62
121,2,251,251,313
121,3,719,719,1032
121,4,1630,1630,2662
121,5,12740,10078,12740
121,6,812,812,13552
121,7,646,646,14198
121,8,273,273,14471
121,13,4425,4425,18896
121,14,303,303,19199
121,15,724,724,19923
121,14,469,469,20392
121,15,124,124,20516
121,16,15,15,20531
122,1,291,291,291
122,2,253,253,544
122,3,806,806,1350
122,4,94,94,1444
122,13,7978,7978,9422
122,14,624,624,10046
122,15,975,975,11021
122,14,1452,1452,12473
122,15,203,203,12676
122,16,362,362,13038
123,1,41,41,41
123,2,491,491,532
123,3,920,920,1452
123,4,65,65,1517
123,13,53,53,1570
123,14,478,478,2048
123,15,1004,1004,3052
123,16,170,170,3222
124,9,71,71,71
124,10,823,823,894
124,5,1374,480,1374
124,6,279,279,1653
124,11,916,157,1810
124,7,221,64,1874
124,1,2198,324,2198
124,2,365,365,2563
124,8,915,226,2789
124,3,900,674,3463
124,12,3426,1773,5236
124,4,3571,1798,7034
124,13,264,264,7298
124,14,1551,1551,8849
124,15,81,81,8930
124,14,921,921,9851
124,15,810,810,10661
124,16,4419,4419,15080
125,1,7,7,7
125,9,68,61,68
125,10,257,257,325
125,2,334,16,341
125,3,726,726,1067
125,11,803,61,1128
125,12,735,735,1863
125,4,1095,299,2162
125,5,4072,1910,4072
125,6,667,667,4739
125,7,311,311,5050
125,8,1063,1063,6113
125,13,66,66,6179
125,14,196,196,6375
125,15,764,764,7139
125,16,2383,2383,9522
126,1,1143,1143,1143
126,2,695,695,1838
126,3,765,765,2603
126,4,25,25,2628
126,13,101,101,2729
126,14,183,183,2912
126,15,249,249,3161
126,16,506,506,3667
127,1,43,43,43
127,2,1166,1166,1209
127,3,1030,1030,2239
127,4,39,39,2278
127,13,1989,1989,4267
127,14,749,749,5016
127,15,203,203,5219
127,16,8598,8598,13817
128,1,43,43,43
128,5,86,43,86
128,6,210,210,296
128,7,194,194,490
128,8,108,108,598
128,2,2985,2430,3028
128,3,223,223,3251
128,4,1323,1323,4574
128,13,772,772,5346
128,14,797,797,6143
128,15,881,881,7024
128,16,1653,1653,8677
129,1,24,24,24
129,2,271,271,295
129,3,832,832,1127
129,4,464,464,1591
129,5,6122,4531,6122
129,6,749,749,6871
129,7,260,260,7131
129,8,472,472,7603
129,13,367,367,7970
129,14,330,330,8300
129,15,526,526,8826
129,16,445,445,9271
130,1,101,101,101
130,2,766,766,867
130,3,175,175,1042
130,5,1194,152,1194
130,6,915,915,2109
130,4,1214,147,2256
130,7,329,182,2438
130,8,1660,1660,4098
130,13,391,391,4489
130,14,958,958,5447
130,15,772,772,6219
130,14,911,911,7130
130,15,678,678,7808
130,16,1055,1055,8863
131,5,1,1,1
131,1,55,54,55
131,9,145,90,145
131,10,345,345,490
131,2,764,329,819
131,11,668,339,1158
131,3,568,229,1387
131,10,249,20,1407
131,6,1467,61,1468
131,11,228,167,1635
131,7,332,165,1800
131,4,1395,982,2782
131,6,987,5,2787
131,12,1155,3,2790
131,7,622,619,3409
131,8,10984,10984,14393
131,13,2839,2839,17232
131,14,221,221,17453
131,15,701,701,18154
131,14,364,364,18518
131,15,883,883,19401
131,16,74,74,19475
132,1,152,152,152
132,2,299,299,451
132,3,971,971,1422
132,5,2107,685,2107
132,4,1007,322,2429
132,6,524,202,2631
132,7,556,556,3187
132,6,1221,1221,4408
132,7,1206,1206,5614
132,8,998,998,6612
132,13,5738,5738,12350
132,14,4124,4124,16474
132,15,632,632,17106
132,16,2775,2775,19881
133,9,45,45,45
133,1,876,831,876
133,10,892,61,937
133,2,641,580,1517
133,5,1640,123,1640
133,3,248,125,1765
133,6,233,108,1873
133,2,229,121,1994
133,11,1061,4,1998
133,3,682,678,2676
133,7,919,116,2792
133,10,1610,816,3608
133,6,921,105,3713
133,7,661,661,4374
133,11,768,2,4376
133,4,2907,1207,5583
133,12,4618,3411,8994
133,8,6370,1750,10744
133,13,193,193,10937
133,14,136,136,11073
133,15,1099,1099,12172
133,16,448,448,12620
134,1,662,662,662
134,2,216,216,878
134,3,1415,1415,2293
134,4,2806,2806,5099
134,13,85,85,5184
134,14,379,379,5563
134,15,1399,1399,6962
134,16,39,39,7001
135,1,420,420,420
135,2,149,149,569
135,3,713,713,1282
135,4,1457,1457,2739
135,13,117,117,2856
135,14,837,837,3693
135,15,873,873,4566
135,16,776,776,5342
136,5,22,22,22
136,1,71,49,71
136,6,388,339,410
136,7,237,237,647
136,2,994,418,1065
136,3,198,198,1263
136,8,1167,551,1814
136,4,4238,3687,5501
136,13,188,188,5689
136,14,126,126,5815
136,15,216,216,6031
136,16,837,837,6868
137,1,93,93,93
137,5,239,146,239
137,9,444,205,444
137,2,415,64,508
137,6,480,211,719
137,3,498,287,1006
137,4,101,101,1107
137,10,784,121,1228
137,7,1155,646,1874
137,11,903,257,2131
137,12,2065,2065,4196
137,6,3357,1035,5231
137,7,732,732,5963
137,8,50,50,6013
137,13,486,486,6499
137,14,1009,1009,7508
137,15,1045,1045,8553
137,14,353,353,8906
137,15,254,254,9160
137,16,19940,19940,29100
138,5,105,105,105
138,1,194,89,194
138,6,122,33,227
138,7,166,166,393
138,2,454,255,648
138,6,909,654,1302
138,7,330,330,1632
138,3,1517,533,2165
138,8,1872,1339,3504
138,4,1699,360,3864
138,9,7433,3569,7433
138,10,821,821,8254
138,11,660,660,8914
138,10,339,339,9253
138,11,1609,1609,10862
138,12,32933,32933,43795
138,13,2711,2711,46506
138,14,437,437,46943
138,15,1709,1709,48652
138,16,135,135,48787
139,5,45,45,45
139,6,165,165,210
139,7,119,119,329
139,8,619,619,948
139,9,1647,699,1647
139,1,1700,53,1700
139,10,152,99,1799
139,2,831,732,2531
139,11,1022,290,2821
139,3,767,477,3298
139,12,2499,2022,5320
139,4,2588,566,5886
139,13,497,497,6383
139,14,1296,1296,7679
139,15,754,754,8433
139,16,1001,1001,9434
140,9,89,89,89
140,10,853,853,942
140,5,1113,171,1113
140,6,216,216,1329
140,11,904,517,1846
140,7,707,190,2036
140,8,175,175,2211
140,12,1517,1152,3363
140,1,13315,9952,13315
140,2,1158,1158,14473
140,3,943,943,15416
140,4,1478,1478,16894
140,13,1549,1549,18443
140,14,283,283,18726
140,15,911,911,19637
140,16,1556,1556,21193
141,9,66,66,66
141,1,288,222,288
141,10,223,1,289
141,2,470,469,758
141,11,827,358,1116
141,12,364,364,1480
141,3,785,63,1543
141,4,1122,1122,2665
141,5,8700,6035,8700
141,6,461,461,9161
141,7,807,807,9968
141,8,132,132,10100
141,13,2055,2055,12155
141,14,1067,1067,13222
141,15,731,731,13953
141,16,14635,14635,28588
142,1,296,296,296
142,2,238,238,534
142,3,961,961,1495
142,2,355,355,1850
142,3,655,655,2505
142,4,3057,3057,5562
142,5,10934,5372,10934
142,6,3444,3444,14378
142,7,659,659,15037
142,8,1615,1615,16652
142,13,2572,2572,19224
142,14,572,572,19796
142,15,836,836,20632
142,16,59,59,20691
143,1,612,612,612
143,2,626,626,1238
143,3,175,175,1413
143,2,1518,1518,2931
143,3,337,337,3268
143,4,3405,3405,6673
143,13,350,350,7023
143,14,171,171,7194
143,15,1241,1241,8435
143,16,3322,3322,11757
144,5,255,255,255
144,1,323,68,323
144,2,957,957,1280
144,6,1240,215,1495
144,7,162,162,1657
144,6,405,405,2062
144,3,990,208,2270
144,7,824,616,2886
144,8,260,260,3146
144,4,2924,2048,5194
144,13,4234,4234,9428
144,14,654,654,10082
144,15,719,719,10801
144,16,388,388,11189
145,5,181,181,181
145,6,254,254,435
145,1,650,215,650
145,2,335,335,985
145,7,976,426,1411
145,3,691,265,1676
145,4,3194,3194,4870
145,8,6476,3017,7887
145,13,582,582,8469
145,14,857,857,9326
145,15,880,880,10206
145,16,624,624,10830
146,1,44,44,44
146,2,141,141,185
146,3,198,198,383
146,4,595,595,978
146,5,1134,156,1134
146,6,896,896,2030
146,7,675,675,2705
146,8,265,265,2970
146,13,177,177,3147
146,14,170,170,3317
146,15,636,636,3953
146,16,482,482,4435
147,1,291,291,291
147,2,59,59,350
147,5,400,50,400
147,6,606,606,1006
147,3,970,314,1320
147,2,166,166,1486
147,7,1097,617,2103
147,3,703,86,2189
147,4,2272,2272,4461
147,8,2872,514,4975
147,13,1001,1001,5976
147,14,660,660,6636
147,15,854,854,7490
147,16,1843,1843,9333
148,1,3634,3634,3634
148,2,141,141,3775
148,3,616,616,4391
148,2,1422,1422,5813
148,3,1312,1312,7125
148,4,2088,2088,9213
148,13,246,246,9459
148,14,749,749,10208
148,15,960,960,11168
148,16,3915,3915,15083
149,1,88,88,88
149,2,99,99,187
149,3,240,240,427
149,4,128,128,555
149,13,1024,1024,1579
149,14,429,429,2008
149,15,902,902,2910
149,16,674,674,3584
150,1,224,224,224
150,2,161,161,385
150,3,383,383,768
150,2,558,558,1326
150,3,871,871,2197
150,4,2064,2064,4261
150,13,157,157,4418
150,14,1421,1421,5839
150,15,553,553,6392
150,16,3,3,6395
151,5,77,77,77
151,1,137,60,137
151,9,241,104,241
151,2,168,64,305
151,6,244,16,321
151,7,178,178,499
151,3,577,383,882
151,10,989,348,1230
151,8,888,157,1387
151,4,1218,713,2100
151,11,926,56,2156
151,12,762,762,2918
151,13,212,212,3130
151,14,95,95,3225
151,15,147,147,3372
151,16,309,309,3681
152,1,122,122,122
152,2,1342,1342,1464
152,3,96,96,1560
152,2,636,636,2196
152,3,52,52,2248
152,4,330,330,2578
152,13,294,294,2872
152,14,124,124,2996
152,15,163,163,3159
152,14,866,866,4025
152,15,665,665,4690
152,16,2900,2900,7590
153,1,150,150,150
153,2,759,759,909
153,3,126,126,1035
153,4,30,30,1065
153,13,331,331,1396
153,14,1267,1267,2663
153,15,760,760,3423
153,16,1176,1176,4599
154,1,108,108,108
154,2,189,189,297
154,3,158,158,455
154,4,918,918,1373
154,13,124,124,1497
154,14,219,219,1716
154,15,180,180,1896
154,16,3024,3024,4920
155,1,27,27,27
155,2,268,268,295
155,3,896,896,1191
155,4,733,733,1924
155,13,64,64,1988
155,14,125,125,2113
155,15,149,149,2262
155,16,718,718,2980
156,1,1,1,1
156,2,336,336,337
156,3,721,721,1058
156,4,22,22,1080
156,13,180,180,1260
156,14,113,113,1373
156,15,168,168,1541
156,16,164,164,1705
157,1,1307,1307,1307
157,2,365,365,1672
157,3,504,504,2176
157,4,1899,1899,4075
157,5,36496,32421,36496
157,6,1011,1011,37507
157,7,1012,1012,38519
157,8,5,5,38524
157,13,3052,3052,41576
157,14,222,222,41798
157,15,557,557,42355
157,16,960,960,43315
158,9,121,121,121
158,5,216,95,216
158,6,150,150,366
158,7,112,112,478
158,10,890,533,1011
158,1,1169,158,1169
158,11,159,1,1170
158,6,772,80,1250
158,7,742,742,1992
158,10,1532,710,2702
158,11,655,655,3357
158,2,3516,1328,4685
158,3,1001,1001,5686
158,4,2204,2204,7890
158,12,8801,4268,12158
158,8,19064,8898,21056
158,13,147,147,21203
158,14,282,282,21485
158,15,666,666,22151
158,16,110,110,22261
159,1,3,3,3
159,2,322,322,325
159,3,757,757,1082
159,4,2352,2352,3434
159,13,44,44,3478
159,14,1341,1341,4819
159,15,831,831,5650
159,16,665,665,6315
160,5,25,25,25
160,1,95,70,95
160,6,355,285,380
160,7,203,203,583
160,8,139,139,722
160,2,781,154,876
160,3,163,163,1039
160,4,349,349,1388
160,13,732,732,2120
160,14,515,515,2635
160,15,997,997,3632
160,16,2061,2061,5693
161,5,620,620,620
161,1,817,197,817
161,6,559,362,1179
161,2,489,127,1306
161,9,1632,326,1632
161,3,906,580,2212
161,10,596,16,2228
161,7,1805,756,2984
161,11,876,120,3104
161,12,3813,3813,6917
161,4,5720,1015,7932
161,8,5267,319,8251
161,13,2102,2102,10353
161,14,632,632,10985
161,15,724,724,11709
161,16,354,354,12063
162,5,259,259,259
162,1,441,182,441
162,6,326,144,585
162,2,191,47,632
162,3,164,164,796
162,4,43,43,839
162,7,443,189,1028
162,6,416,416,1444
162,7,320,320,1764
162,8,866,866,2630
162,13,43,43,2673
162,14,196,196,2869
162,15,167,167,3036
162,16,110,110,3146
163,1,179,179,179
163,9,260,81,260
163,2,964,883,1143
163,3,183,183,1326
163,4,50,50,1376
163,5,1613,237,1613
163,10,1551,198,1811
163,6,629,431,2242
163,7,509,509,2751
163,11,1120,180,2931
163,12,368,368,3299
163,6,1756,1208,4507
163,7,913,913,5420
163,8,226,226,5646
163,13,3,3,5649
163,14,438,438,6087
163,15,1031,1031,7118
163,16,860,860,7978
164,9,610,610,610
164,5,797,187,797
164,10,966,779,1576
164,1,1625,49,1625
164,6,903,75,1700
164,2,269,194,1894
164,3,483,483,2377
164,11,858,57,2434
164,4,128,71,2505
164,7,830,25,2530
164,8,4,4,2534
164,12,324,224,2758
164,13,230,230,2988
164,14,2118,2118,5106
164,15,1012,1012,6118
164,14,193,193,6311
164,15,157,157,6468
164,16,6222,6222,12690
165,5,142,142,142
165,6,208,208,350
165,7,806,806,1156
165,8,303,303,1459
165,1,7818,6359,7818
165,2,1373,1373,9191
165,3,1034,1034,10225
165,4,839,839,11064
165,13,618,618,11682
165,14,605,605,12287
165,15,377,377,12664
165,16,1922,1922,14586
166,9,35,35,35
166,5,65,30,65
166,1,180,115,180
166,10,163,18,198
166,6,232,99,297
166,11,214,115,412
166,7,213,98,510
166,12,157,59,569
166,8,86,27,596
166,2,851,435,1031
166,3,835,835,1866
166,2,855,855,2721
166,3,242,242,2963
166,4,622,622,3585
166,13,628,628,4213
166,14,164,164,4377
166,15,31,31,4408
166,14,299,299,4707
166,15,149,149,4856
166,16,81,81,4937
167,1,3513,3513,3513
167,2,2357,2357,5870
167,3,731,731,6601
167,2,1835,1835,8436
167,3,893,893,9329
167,4,31,31,9360
167,13,102,102,9462
167,14,1198,1198,10660
167,15,696,696,11356
167,16,976,976,12332
168,1,1834,1834,1834
168,2,889,889,2723
168,3,609,609,3332
168,4,6108,6108,9440
168,13,214,214,9654
168,14,322,322,9976
168,15,722,722,10698
168,14,214,214,10912
168,15,579,579,11491
168,14,260,260,11751
168,15,1319,1319,13070
168,16,34,34,13104
169,5,58,58,58
169,1,78,20,78
169,6,92,72,150
169,7,173,173,323
169,8,161,161,484
169,2,797,391,875
169,3,172,172,1047
169,4,167,167,1214
169,13,292,292,1506
169,14,683,683,2189
169,15,174,174,2363
169,14,1732,1732,4095
169,15,129,129,4224
169,16,1155,1155,5379
170,5,1,1,1
170,1,249,248,249
170,2,180,180,429
170,6,971,543,972
170,3,852,309,1281
170,2,360,360,1641
170,7,693,24,1665
170,8,95,95,1760
170,3,748,629,2389
170,4,1044,1044,3433
170,13,1236,1236,4669
170,14,317,317,4986
170,15,622,622,5608
170,14,597,597,6205
170,15,1028,1028,7233
170,16,1516,1516,8749
171,1,340,340,340
171,5,545,205,545
171,2,1189,984,1529
171,3,744,744,2273
171,6,2198,470,2743
171,7,62,62,2805
171,6,258,258,3063
171,2,880,90,3153
171,7,162,72,3225
171,3,176,104,3329
171,4,3928,3928,7257
171,8,6681,2649,9906
171,13,124,124,10030
171,14,922,922,10952
171,15,120,120,11072
171,14,2221,2221,13293
171,15,572,572,13865
171,16,12741,12741,26606
172,1,340,340,340
172,2,394,394,734
172,3,1115,1115,1849
172,2,1834,1834,3683
